/Users/oliverclive-griffin/personal/transformer-from-scratch/train.py:66: UserWarning: The operator 'aten::roll' is not currently supported on the MPS backend and will fall back to run on the CPU. This may have performance implications. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/mps/MPSFallback.mm:11.)
  y = torch.roll(x, -1, dims=-1)
epoch 0 batch 0 loss 4.180532455444336
epoch 0 batch 1 loss 4.080615520477295
epoch 0 batch 2 loss 4.002066612243652
epoch 0 batch 3 loss 3.884411334991455
epoch 0 batch 4 loss 3.771547794342041
epoch 0 batch 5 loss 3.7224974632263184
epoch 0 batch 6 loss 3.6472554206848145
epoch 0 batch 7 loss 3.569105625152588
epoch 0 batch 8 loss 3.4837229251861572
epoch 0 batch 9 loss 3.4696123600006104
epoch 0 batch 10 loss 3.4089303016662598
epoch 0 batch 11 loss 3.350707769393921
epoch 0 batch 12 loss 3.250375986099243
epoch 0 batch 13 loss 3.2874691486358643
epoch 0 batch 14 loss 3.219881534576416
epoch 0 batch 15 loss 3.182204246520996
epoch 0 batch 16 loss 3.129605293273926
epoch 0 batch 17 loss 3.102283477783203
epoch 0 batch 18 loss 3.1013855934143066
epoch 0 batch 19 loss 3.087637424468994
epoch 0 batch 20 loss 3.08345103263855
epoch 0 batch 21 loss 3.0276718139648438
epoch 0 batch 22 loss 2.9954042434692383
epoch 0 batch 23 loss 2.9644532203674316
epoch 0 batch 24 loss 2.9741344451904297
epoch 0 batch 25 loss 3.0193381309509277
epoch 0 batch 26 loss 2.9401016235351562
epoch 0 batch 27 loss 2.869713544845581
epoch 0 batch 28 loss 2.8789777755737305
epoch 0 batch 29 loss 2.879927635192871
epoch 0 batch 30 loss 2.8407769203186035
epoch 0 batch 31 loss 2.8099253177642822
epoch 0 batch 32 loss 2.8163251876831055
epoch 0 batch 33 loss 2.7768943309783936
epoch 0 batch 34 loss 2.787003993988037
epoch 0 batch 35 loss 2.7992935180664062
epoch 0 batch 36 loss 2.7840735912323
epoch 0 batch 37 loss 2.7853169441223145
epoch 0 batch 38 loss 2.782980442047119
epoch 0 batch 39 loss 2.789965867996216
epoch 0 batch 40 loss 2.7573602199554443
epoch 0 batch 41 loss 2.6998651027679443
epoch 0 batch 42 loss 2.741722583770752
epoch 0 batch 43 loss 2.687192440032959
epoch 0 batch 44 loss 2.7101426124572754
epoch 0 batch 45 loss 2.7007644176483154
epoch 0 batch 46 loss 2.6510777473449707
epoch 0 batch 47 loss 2.6709048748016357
epoch 0 batch 48 loss 2.7033228874206543
epoch 0 batch 49 loss 2.6469717025756836
epoch 0 batch 50 loss 2.672408103942871
epoch 0 batch 51 loss 2.6099443435668945
epoch 0 batch 52 loss 2.665414810180664
epoch 0 batch 53 loss 2.670771837234497
epoch 0 batch 54 loss 2.659982204437256
epoch 0 batch 55 loss 2.6419389247894287
epoch 0 batch 56 loss 2.6663174629211426
epoch 0 batch 57 loss 2.6538333892822266
epoch 0 batch 58 loss 2.5950472354888916
epoch 0 batch 59 loss 2.6258182525634766
epoch 0 batch 60 loss 2.62320613861084
epoch 0 batch 61 loss 2.6081504821777344
epoch 0 batch 62 loss 2.5928640365600586
epoch 0 batch 63 loss 2.6047492027282715
epoch 0 batch 64 loss 2.58966064453125
epoch 0 batch 65 loss 2.647120475769043
epoch 0 batch 66 loss 2.6194710731506348
epoch 0 batch 67 loss 2.601001262664795
epoch 0 batch 68 loss 2.5989937782287598
epoch 0 batch 69 loss 2.6150879859924316
epoch 0 batch 70 loss 2.5775558948516846
epoch 0 batch 71 loss 2.557648181915283
epoch 0 batch 72 loss 2.5617551803588867
epoch 0 batch 73 loss 2.6195456981658936
epoch 0 batch 74 loss 2.585061550140381
epoch 0 batch 75 loss 2.5556044578552246
epoch 0 batch 76 loss 2.5547451972961426
epoch 0 batch 77 loss 2.586930990219116
epoch 0 batch 78 loss 2.5436651706695557
epoch 0 batch 79 loss 2.529664993286133
